"117457537.97","87853527.504","14827579.323","3489741.37","2"
"98656035.67","58910203.721","10490088.076","1391840.548","2"
"79171668.396","60910634.75","12956840.591","3572026.278","2"
"123137277.093","61654969.181","8384863.34","1446766.216","2"
"118883416.989","68495819.181","8391846.348","1562114.139","2"
"107475073.992","61854129.803","10406846.209","1350168.812","2"
"139578364.53","95783540.431","10504854.234","1425480.344","2"
"143860022.671","79122787.999","8469248.794","1474311.627","2"
"68939048.807","44124199.418","15298092.973","1451816.133","2"
"118537319.994","65842738.401","8693772.017","1577988.147","2"
"127465310.774","81240266.027","19298954.143","1398491.979","2"
