"76988110.082","86857991.869","12631947.398","1378779.265","2"
"94209553.898","67478709.419","17174283.625","1377913.242","2"
"79235151.51","65359626.368","14764996.148","1311119.488","2"
"101477824.574","44290528.55","6367556.627","1365645.393","2"
"102667363.445","85602351.732","21259278.316","1335551.259","2"
"104675076.844","61089655.131","23399377.028","1442493.504","2"
"122699279.108","95309062.312","10495485.067","3574581.958","2"
"61920128.397","59131188.604","8717054.31","1559869.795","2"
"72933390.863","65163284.998","10789515.899","1409948.352","2"
"100006065.87","81431085.177","8391961.992","1343436.384","2"
