"29780.999","32320.198","35665.665","22140.622","0"
"29687.803","32430.875","35521.921","22334.441","0"
"29554.222","32891.223","34710.75","22610.101","0"
"28855.077","33165.646","33761.721","23071.886","0"
"27475.143","34467.993","32011.319","23934.635","0"
"27475.922","34502.81","31822.191","24029.577","0"
"27361.618","34624.505","31785.812","24051.105","0"
"27208.217","34712.509","31679.561","24173.403","0"
"27302.949","34869.411","31651.585","24226.654","0"
"27258.718","34998.304","31524.981","24244.675","0"
"27217.941","35106.677","31550.192","24392.012","0"
