"96162889.735","56758720.89","10550544.23","1407554.997","2"
"81327024.384","82832165.06","19449143.978","1483307.915","2"
"121780087.658","65514226.635","10527473.88","1421163.609","2"
"106849713.349","69915935.004","14964030.89","1401445.702","2"
"120607474.658","88115760.527","8630529.297","1422928.083","2"
"131165417.066","85370891.724","4294803.368","1464998.61","2"
"120478518.087","63958156.296","4176357.73","1403034.027","2"
"96372436.06","50400967.215","10768598.125","3542593.744","2"
"90250792.748","58981085.129","8473887.109","1405209.805","2"
"124684800.524","66643718.127","15003992.031","1478812.003","2"
"70583199.981","71319704.123","8201797.826","1388265.658","2"
