"89651056.13","63419302.897","4253583.628","3574581.212","2"
"83798723.808","67583461.957","6244720.628","1510013.288","2"
"111389730.148","71541757.584","12936763.717","3650880.647","2"
"104690552.804","72242501.799","8338660.585","1543886.865","2"
"126469353.328","67958749.593","12580218.931","1496045.864","2"
"103230869.444","79111989.675","6375614.603","1487248.936","2"
"153799081.276","111236102.667","2163605.468","3643330.555","2"
"134538243.312","100397273.875","6316515.283","3618849.566","2"
"113585225.016","85374232.042","6274139.973","1472706.791","2"
"91999328.823","83029448.588","8541367.836","1545950.909","2"
"100530469.7","66386223.867","10713986.611","1698570.582","2"
