"26668.453","37541.757","31139.087","24515.577","0"
"26357.844","38000.74","30634.073","24822.609","0"
"26101.304","38020.687","30315.371","25087.715","0"
"25976.409","38245.05","30206.422","25173.699","0"
"25912.496","38722.943","29866.195","25394.006","0"
"25844.328","38544.418","29812.217","25554.151","0"
"25934.459","38417.03","29807.267","25563.061","0"
"25887.703","38534.215","29787.158","25561.511","0"
"25838.295","38522.658","29241.188","26023.138","0"
"25849.5","38822.314","29254.896","26054.422","0"
"25575.067","39175.442","29158.864","26050.345","0"
