"39204.184","27476.487","37651.147","20587.333","1"
"50697.392","22414.244","49287.68","17951.996","1"
"49995.046","22181.188","50395.291","17935.653","1"
"46587.964","22819.813","49873.065","17946.085","1"
"48686.911","22415.919","50346.138","18019.415","1"
"47495.85","22824.494","49516.743","18125.119","1"
"42453.665","23591.771","45207.354","18660.83","1"
"43566.324","23399.829","45567.939","18594.209","1"
"41720.598","23942.247","44142.202","18828.338","1"
"41969.64","24785.489","41213.168","19329.914","1"
"36641.609","27914.797","34789.827","20670.185","1"
