"25875.666","40104.748","28828.112","26370.892","0"
"24978.513","41175.301","28160.192","26995.021","0"
"25415.858","39973.07","28549.769","26615.148","0"
"27004.257","36428.888","31148.152","24575.898","0"
"26502.935","36876.361","31063.945","24805.441","0"
"26100.796","37816.325","31032.84","25003.25","0"
"25993.638","38555.959","30454.721","25397.714","0"
"25753.217","38560.168","30039.171","25643.733","0"
"25809.983","38432.597","29915.943","25736.394","0"
"25674.79","38613.173","29836.546","25764.982","0"
"25842.305","38470.475","29870.281","25772.598","0"
