"35209.33","36262.66","80760.799","16418.606","1"
"36300.558","33804.097","113659.517","14895.709","1"
"31406.681","35464.24","88910.705","15412.117","1"
"34212.461","32332.737","119766.822","14761.799","1"
"36751.738","30855.516","126481.619","14582.774","1"
"37411.332","31303.046","140721.211","14296.86","1"
"34185.484","31813.501","120427.416","14448.912","1"
"34126.056","31107.716","112624.548","14625.996","1"
"34806.93","30938.498","105558.243","14790.694","1"
"34692.68","30832.245","105129.042","14776.931","1"
"33504.883","30978.07","114967.616","14538.857","1"
