"122917972.611","78555078.193","10881325.575","1468560.401","2"
"122302657.414","91567143.861","12728437.761","1452784.68","2"
"143186659.587","77145521.505","10633902.737","1470603.693","2"
"128970023.972","95803001.991","10510875.044","3613478.665","2"
"81644857.357","59136567.027","10723915.694","1426486.201","2"
"124446767.772","76750439.742","10565499.033","1437087.717","2"
"103488382.085","100213482.329","2515707.036","1414748.478","2"
"118052795.784","101555136.864","12685940.804","1421469.114","2"
"112967665.077","86319356.003","14892109.757","1370354.907","2"
"94575542.667","71684751.452","4351352.553","1549419.44","2"
"120881828.703","81186865.384","6292587.147","1509325.614","2"
