"39326.832","28381.81","34281.493","21091.697","1"
"38141.734","27878.323","32230.108","21399.434","1"
"39338.635","27930.716","31913.743","21528.347","1"
"38260.847","27793.458","30065.118","22280.735","1"
"37317.221","27698.919","30166.157","22199.018","1"
"37473.867","27929.908","29097.69","22675.648","1"
"38076.032","27293.612","30824.514","21907.616","1"
"37553.326","27178.786","30423.694","22196.797","1"
"37198.867","27409.2","32580.968","21282.805","1"
"36775.837","28020.324","29976.986","22245.022","1"
