"25225.309","43853.172","22495.255","30258.709","1"
"24882.925","43886.907","22647.881","30146.229","1"
"24662.969","43853.242","22680.982","29967.418","1"
"24555.38","43567.246","22746.358","29919.135","1"
"24424.945","43744.276","22721.598","29998.077","1"
"24348.781","43830.632","22665.674","29966.295","1"
"24079.933","44077.981","22330.193","30476.131","1"
"23881.248","44238.152","22318.926","30419.893","1"
"24299.764","43799.401","22552.701","30230.316","1"
"24267.852","43714.409","22411.379","30296.137","1"
