"27323.679","35742.049","30674.253","24566.589","0"
"27178.288","35944.185","30157.845","25019.724","0"
"27065.409","35996.279","30095.058","25068.285","0"
"26925.176","36210.459","29989.561","25265.334","0"
"26749.309","36360.397","29804.052","25372.339","0"
"26811.287","36440.089","29875.868","25324.297","0"
"26804.225","36343.658","29870.783","25261.179","0"
"26703.825","36452.38","29888.768","25394.352","0"
"26672.345","36626.947","29774.429","25462.98","0"
"26698.764","36726.371","29808.804","25424.045","0"
