25315.58,40850.31,30109.82,25807.28,0.00
24444.54,41132.12,28362.50,26605.53,0.00
24484.81,41566.78,28508.68,26660.59,0.00
24923.91,41278.60,28973.86,26583.03,0.00
24994.50,41231.38,29252.54,26523.43,0.00
24965.03,41170.03,29265.41,26431.13,0.00
24996.27,41183.68,29350.99,26385.53,0.00
25056.00,44792.63,20400.84,33647.69,1.00
25074.06,44131.63,20424.81,33396.33,1.00
25025.52,44217.97,20481.33,33395.39,1.00
25079.38,44295.26,20440.67,33287.34,1.00
24976.84,44453.14,20578.96,33189.34,1.00
25018.68,44194.10,20582.16,33163.79,1.00
25215.62,43741.17,20590.99,33086.13,1.00
25442.65,43495.15,20603.68,33082.26,1.00
24958.75,45241.45,20289.72,33792.91,1.00
25209.77,44317.13,20441.78,33266.48,1.00
25277.68,44114.68,20505.63,33011.66,1.00
25225.31,43853.17,22495.26,30258.71,1.00
24882.93,43886.91,22647.88,30146.23,1.00
24662.97,43853.24,22680.98,29967.42,1.00
24555.38,43567.25,22746.36,29919.14,1.00
24424.95,43744.28,22721.60,29998.08,1.00
24348.78,43830.63,22665.67,29966.30,1.00
24079.93,44077.98,22330.19,30476.13,1.00
23881.25,44238.15,22318.93,30419.89,1.00
24299.76,43799.40,22552.70,30230.32,1.00
24267.85,43714.41,22411.38,30296.14,1.00
24402.52,42338.87,21974.26,30946.19,1.00
24337.17,42289.22,22111.53,30759.99,1.00
24348.44,41888.95,22139.01,30726.86,1.00
24770.30,41176.60,22361.34,30354.69,1.00
24707.87,41349.14,22348.75,30393.20,1.00
24798.29,40970.08,22582.80,30160.72,1.00
24874.78,40936.88,22660.02,30053.68,1.00
24939.96,41072.04,22686.26,29904.21,1.00
24157.76,42569.66,21613.51,31506.30,1.00
24427.38,42434.19,21992.15,31056.04,1.00
24220.56,42924.94,21886.13,31067.74,1.00
23744.50,49196.05,18752.94,37754.62,1.00
23868.46,47119.41,18681.28,37284.09,1.00
24494.30,45876.43,18882.93,36629.46,1.00
25113.76,45100.70,19101.99,35943.93,1.00
24766.99,45248.31,18859.45,36520.48,1.00
24788.27,45013.61,18911.07,36296.32,1.00
24974.64,44508.03,19099.00,35908.92,1.00
24879.06,44074.86,19087.65,35836.25,1.00
25128.93,43950.34,19215.63,35592.27,1.00
25107.93,43706.67,19213.56,35536.81,1.00
25109.90,43629.16,19224.52,35376.74,1.00
26926.33,38288.84,18009.39,40261.37,1.00
26946.43,38362.82,18083.25,39433.76,1.00
27366.87,37890.83,18253.28,38588.30,1.00
27213.73,38337.71,18353.36,38275.00,1.00
27418.37,38689.91,18270.17,38420.98,1.00
27855.75,38922.06,18112.29,38915.32,1.00
27731.10,38810.81,18220.45,38736.06,1.00
27945.38,38772.98,18272.12,38442.47,1.00
27914.47,38355.16,18310.30,38310.38,1.00
27875.20,38058.00,18382.76,38254.22,1.00
27927.31,38366.81,18296.01,38459.14,1.00
28765.23,37090.45,24000.07,28994.84,1.00
28382.19,38015.13,23749.40,28818.13,1.00
28004.99,38130.70,23618.41,28861.77,1.00
26893.81,38613.55,23257.74,29254.59,1.00
27139.63,38470.29,23221.68,29206.58,1.00
27030.96,38515.63,23262.93,29206.15,1.00
27173.71,38183.26,23269.75,29236.08,1.00
27392.62,38113.34,23275.48,29301.68,1.00
27532.69,38209.41,23309.97,29248.84,1.00
27280.49,38507.42,23320.53,29223.60,1.00
26204.85,42515.90,20984.79,32165.68,1.00
26462.19,42028.03,21170.98,31843.18,1.00
26586.42,41600.53,21171.83,31765.89,1.00
27042.38,42216.42,21331.66,31528.99,1.00
27020.95,42143.04,21381.33,31474.75,1.00
26912.00,42137.54,21376.73,31423.41,1.00
26613.42,42553.60,21378.38,31519.43,1.00
26339.66,42846.13,21412.01,31344.67,1.00
26080.73,42745.13,21304.52,31770.03,1.00
26124.38,42435.02,21570.50,31477.94,1.00
