"166397.127","127139.398","43149.45","31729.666","0"
"34010.75","30168.749","30425.599","23512.457","0"
"32196.765","31311.455","29556.143","23939.686","0"
"33155.244","31078.238","29284.17","24297.109","0"
"35244.034","29843.528","29330.195","24161.894","0"
"33202.333","30872.841","28284.55","24857.235","0"
"33028.708","31023.521","29233.454","24386.853","0"
"33489.918","30209.347","30931.769","23477.626","0"
"36300.19","28689.37","30141.055","23797.695","0"
"37950.918","28318.209","30019.791","23865.938","0"
