"316175.4","25998.01","113768.299","14200.139","0"
"168265.95","25902.216","107541.175","14351.054","0"
"218985.091","25294.617","119451.068","14084.676","0"
"214430.632","23546.884","120464.386","14003.938","0"
"196609.038","23718.185","117189.533","14052.603","0"
"178937.384","24162.075","111276.48","14235.372","0"
"165289.48","24652.961","99782.972","14541.78","0"
"137237.933","24351.163","113234.379","14209.806","0"
"87049.162","23023.81","193287.197","13232.469","0"
"139347.667","24093.777","138965.583","13735.52","0"
