"92772540.136","67790812.232","21190212.839","1358345.783","2"
"111536957.165","78973326.343","17044062.544","1395598.797","2"
"99030987.116","69841715.567","10517044.738","3528596.58","2"
"72448912.049","59272412.034","8437421.723","1364375.66","2"
"78570532.987","63641728.541","8322865.972","1332122.311","2"
"68491077.186","55450310.968","12691073.221","1390535.067","2"
"79491542.899","75950313.322","19040330.978","1308401.971","2"
"90214069.957","58810579.323","10499110.357","1370631.615","2"
"72636418.287","52791106.445","19164917.595","1350051.115","2"
"109803531.057","70413972.943","19009019.117","1269997.613","2"
