"102755425.537","63036138.27","4002662.961","1395064.795","2"
"114381684.329","70762361.999","16972614.974","1369866.686","2"
"126672290.712","77214929.569","14829652.388","3523705.027","2"
"118640772.319","86213738.593","14801956.936","1230965.528","2"
"141373183.305","63493944.609","19404222.359","3540647.307","2"
"131236649.366","94035094.288","6109288.421","1390116.277","2"
"311766925.458","100438107.971","8732058.648","1033458.884","2"
"135146426.627","98078266.845","10445094.542","1306814.696","2"
"86085467.17","67323507.276","12660873.482","1417890.623","2"
"118224591.179","93821890.974","14837718.429","1326108.361","2"
