"25056.002","44792.631","20400.843","33647.693","1"
"25074.059","44131.629","20424.807","33396.334","1"
"25025.52","44217.971","20481.33","33395.39","1"
"25079.376","44295.257","20440.673","33287.34","1"
"24976.84","44453.138","20578.96","33189.339","1"
"25018.683","44194.098","20582.163","33163.794","1"
"25215.621","43741.169","20590.99","33086.13","1"
"25442.652","43495.145","20603.677","33082.259","1"
"24958.747","45241.453","20289.724","33792.909","1"
"25209.769","44317.132","20441.775","33266.48","1"
"25277.677","44114.684","20505.625","33011.659","1"
