"27802.138","41723.591","19759.683","36809.21","0"
"27620.954","41385.154","19823.167","36660.642","0"
"27486.894","42680.7","19641.898","37267.516","0"
"26621.946","43483.553","19019.433","38453.17","0"
"26586.924","43021.107","18946.984","38407.926","0"
"26655.714","43342.886","18810.767","38763.093","0"
"26564.884","42717.548","18835.736","38597.886","0"
"26667.106","43292.012","18775.599","38765.581","0"
"26886.836","43435.096","18907.162","38525.691","0"
"26641.235","43130.107","18922.908","38516.256","0"
