"25230.627","40433.046","25002.212","29685.344","0"
"25027.85","40361.025","24933.299","29702.384","0"
"24953.058","40623.415","24916.077","29754.825","0"
"24803.213","41445.191","24666.374","30150.973","0"
"25885.599","39186.871","24969.383","30150.927","0"
"25609.947","39555.907","24860.633","30135.464","0"
"25584.45","39862.534","24993.626","30161.049","0"
"25659.476","39494.692","25173.327","29994.0","0"
"25830.38","39065.319","25226.792","29896.873","0"
"25621.047","39623.821","25187.904","29890.399","0"
"25335.886","40659.141","25061.098","29945.569","0"
