"30714.714","38753.746","27585.803","25141.579","0"
"31189.078","41491.895","27997.659","25059.768","0"
"31937.395","41831.382","27523.55","25518.911","0"
"32054.894","41379.101","27954.781","25273.233","0"
"32142.905","43162.53","27851.15","25334.19","0"
"30951.417","39315.541","29136.137","24520.228","0"
"32394.29","39012.667","28359.946","24816.613","0"
"29789.097","40012.52","27252.605","25531.001","0"
"29976.14","42433.452","26624.912","26132.336","0"
"27765.273","42371.657","27379.647","25324.732","0"
"28449.329","42713.707","26638.851","25970.59","0"
