"33854.298","30918.508","32574.686","22113.966","1"
"33775.382","30902.868","29196.21","23549.911","1"
"32308.417","31172.841","28084.311","24133.673","1"
"31001.379","31822.88","27272.003","24676.762","1"
"32625.723","31408.796","29077.997","23671.354","1"
"32372.858","32153.014","28593.374","24006.194","1"
"25104.71","211307.939","38683.941","30486.084","1"
"45846.526","24838.452","42158.19","20193.878","1"
"33123.729","32518.187","24875.266","26991.599","1"
"33298.483","30206.87","25451.294","26301.137","1"
"30791.771","42525.198","22108.295","33793.084","1"
