"23933.445","95312.08","32387.416","84205.031","1"
"23612.13","92453.586","30467.336","28320.465","1"
"23282.768","90812.206","29045.565","27594.451","1"
"22741.912","79614.331","29037.018","27029.689","1"
"22386.021","76989.287","29376.052","26902.67","1"
"23036.199","81971.272","28599.793","27007.623","1"
"22190.37","79803.159","28295.808","26959.021","1"
"22057.86","80780.433","28434.81","27258.212","1"
"21882.106","78410.703","28571.41","27092.935","1"
"21863.909","78329.582","28526.138","26763.962","1"
