"36102.086","28179.289","50029.342","18301.512","0"
"35227.184","28383.013","47861.51","18823.959","0"
"34672.503","29196.215","46070.783","19107.535","0"
"34568.989","29132.215","46478.454","19123.022","0"
"34712.018","29380.224","46165.382","19284.299","0"
"34574.87","29158.14","46547.646","19190.003","0"
"34593.122","28507.877","47702.773","18795.597","0"
"34393.861","28701.509","46679.04","19019.742","0"
"37000.128","27247.675","52317.874","17998.097","0"
"37021.056","26748.511","56523.918","17337.127","0"
"36565.962","27046.752","55487.098","17639.004","0"
