"77584600.363","57603248.873","10523374.815","1512219.386","2"
"68554838.78","52182465.53","12678742.84","1460440.429","2"
"80648824.068","47225041.668","10528228.906","1531170.519","2"
"91950026.03","53263982.457","10804008.327","3710514.081","2"
"80824721.425","64837098.945","4106594.822","1444683.225","2"
"79118051.851","78042473.746","21503751.033","1570497.852","2"
"98031849.268","80689101.466","6338203.612","1565626.704","2"
"111907106.397","68815391.096","12750478.379","1567555.072","2"
"96492441.216","94057599.167","4100457.822","1498686.391","2"
"93608860.77","49059947.509","8368603.666","1442482.702","2"
"95611584.097","55062024.458","6344061.345","1459352.605","2"
