"31637.286","33037.515","24860.61","28844.389","0"
"27585.466","37450.894","23515.889","29651.379","0"
"28029.42","37400.399","23348.382","30020.658","0"
"28485.427","36644.538","23136.5","30413.645","0"
"30313.469","33612.027","23247.135","30252.821","0"
"29409.288","33648.231","23024.489","30334.374","0"
"27937.495","35695.282","22946.414","30199.692","0"
"27695.342","35681.64","22931.638","30224.3","0"
"28009.346","35617.517","23034.296","30100.063","0"
"27835.449","35687.954","23735.448","29231.968","0"
"27583.288","35965.67","23310.853","30061.579","0"
