"23744.504","49196.049","18752.937","37754.619","1"
"23868.46","47119.405","18681.281","37284.094","1"
"24494.304","45876.428","18882.926","36629.459","1"
"25113.758","45100.695","19101.986","35943.927","1"
"24766.988","45248.311","18859.453","36520.478","1"
"24788.271","45013.608","18911.07","36296.317","1"
"24974.639","44508.027","19098.995","35908.923","1"
"24879.062","44074.864","19087.651","35836.247","1"
"25128.926","43950.335","19215.629","35592.272","1"
"25107.926","43706.667","19213.558","35536.812","1"
"25109.896","43629.16","19224.517","35376.74","1"
