"107639404.591","83118364.821","8438524.284","1352434.182","2"
"98978439.843","79197932.73","16930751.961","1225841.99","2"
"106843362.289","91446741.506","4176217.258","1583352.645","2"
"92125427.284","92287629.436","8672992.199","1611037.025","2"
"117536849.722","91323941.503","8580788.708","1529388.793","2"
"137416233.439","107099302.078","6340716.205","1590677.921","2"
"119945417.918","72095347.351","6373885.007","1551753.847","2"
"107849310.298","68361049.26","6312502.866","1432431.285","2"
"85517017.681","74762415.006","8186814.914","3573268.05","2"
"96471894.499","95435217.445","6466567.801","1464814.758","2"
