6769,1521050352.6168396,0.24500000476837158
6769,1521050352.635133,0.24500000476837158
6769,1521050352.6764646,0.24500000476837158
6769,1521050352.6920328,0.24500000476837158
6769,1521050352.7117403,0.24500000476837158
6769,1521050352.756354,0.24500000476837158
6769,1521050352.776912,0.24500000476837158
6769,1521050352.797971,0.24500000476837158
6769,1521050352.826327,0.24500000476837158
6769,1521050352.8553164,0.24500000476837158
6769,1521050352.877106,0.24500000476837158
6769,1521050352.955083,0.24500000476837158
6769,1521050353.0621684,0.23999999463558197
6769,1521050353.698831,0.23999999463558197
6769,1521050353.7183475,0.23999999463558197
6769,1521050353.7367485,0.23999999463558197
6769,1521050353.7667992,0.23999999463558197
6769,1521050353.785254,0.23999999463558197
6769,1521050353.8033555,0.23999999463558197
6769,1521050353.8849955,0.23999999463558197
6769,1521050354.1253738,0.23499999940395355
6769,1521050354.2458546,0.23000000417232513
6769,1521050354.3430943,0.23000000417232513
6769,1521050354.3582282,0.23000000417232513
6769,1521050354.376808,0.22499999403953552
6769,1521050354.4451876,0.2199999988079071
6769,1521050354.53232,0.2150000035762787
6769,1521050354.5637312,0.20999999344348907
6769,1521050354.8339093,0.20499999821186066
6769,1521050355.124056,0.20000000298023224
6769,1521050355.1483183,0.19499999284744263
6769,1521050355.171749,0.1899999976158142
6769,1521050355.194481,0.1850000023841858
6769,1521050355.2118826,0.18000000715255737
6769,1521050355.2335339,0.17499999701976776
6769,1521050355.2524204,0.17000000178813934
6769,1521050355.5098345,0.16500000655651093
6769,1521050355.869543,0.1599999964237213
6769,1521050355.8877766,0.1599999964237213
6769,1521050355.9389954,0.1599999964237213
6769,1521050355.9619825,0.1599999964237213
6769,1521050355.9925704,0.1599999964237213
6769,1521050356.006474,0.1599999964237213
6769,1521050356.0220525,0.1599999964237213
6769,1521050356.05376,0.1599999964237213
6769,1521050356.7195456,0.1599999964237213
6769,1521050356.73496,0.1599999964237213
6769,1521050356.7822912,0.16500000655651093
6769,1521050356.8030207,0.17000000178813934
6769,1521050356.8370383,0.17499999701976776
6769,1521050356.8552403,0.18000000715255737
6769,1521050356.8801596,0.1850000023841858
6769,1521050356.9121084,0.1899999976158142
6769,1521050356.9362674,0.19499999284744263
6769,1521050356.9562163,0.20000000298023224
6769,1521050357.145057,0.20499999821186066
6769,1521050357.4153147,0.20999999344348907
6769,1521050357.6107311,0.2150000035762787
6769,1521050357.7227013,0.2199999988079071
6769,1521050357.8201823,0.2199999988079071
6769,1521050357.8355985,0.2150000035762787
6769,1521050357.8723671,0.20999999344348907
6769,1521050357.9165008,0.20499999821186066
6769,1521050357.9480927,0.20000000298023224
6769,1521050358.3256118,0.19499999284744263
6769,1521050358.5316534,0.1899999976158142
6769,1521050358.5465376,0.1850000023841858
6769,1521050358.6460407,0.18000000715255737
6769,1521050358.661264,0.17499999701976776
6769,1521050358.8064885,0.17000000178813934
6769,1521050358.8211586,0.17000000178813934
6769,1521050359.046647,0.17000000178813934
6769,1521050359.0644143,0.17000000178813934
6769,1521050359.2318683,0.17000000178813934
6769,1521050359.380796,0.17000000178813934
6769,1521050359.6576214,0.17000000178813934
6769,1521050359.67308,0.17000000178813934
6769,1521050359.9367752,0.17000000178813934
6769,1521050360.0223572,0.16500000655651093
6769,1521050360.0565257,0.1599999964237213
6769,1521050360.2642932,0.1550000011920929
6769,1521050360.2842526,0.15000000596046448
6769,1521050360.519311,0.15000000596046448
6769,1521050360.6825624,0.15000000596046448
6769,1521050360.9441116,0.15000000596046448
6769,1521050361.198451,0.15000000596046448
6769,1521050361.212094,0.15000000596046448
6769,1521050361.5168653,0.15000000596046448
6769,1521050361.5324533,0.15000000596046448
6769,1521050361.612185,0.15000000596046448
6769,1521050361.6640065,0.15000000596046448
6769,1521050361.9343295,0.15000000596046448
6769,1521050361.95295,0.15000000596046448
6769,1521050362.197638,0.15000000596046448
6769,1521050362.2147696,0.15000000596046448
6769,1521050362.534518,0.15000000596046448
6769,1521050362.5482066,0.15000000596046448
6769,1521050362.7478456,0.15000000596046448
6769,1521050362.809839,0.15000000596046448
6769,1521050363.1327212,0.15000000596046448
6769,1521050363.197929,0.15000000596046448
6769,1521050363.378526,0.15000000596046448
6769,1521050363.4771564,0.15000000596046448
6769,1521050363.61848,0.15000000596046448
6769,1521050363.6338842,0.15000000596046448
6769,1521050363.7832801,0.15000000596046448
6769,1521050363.9495375,0.15000000596046448
6769,1521050364.105595,0.15000000596046448
6769,1521050364.2638326,0.15000000596046448
6769,1521050364.7030356,0.15000000596046448
6769,1521050364.720425,0.15000000596046448
6769,1521050364.873679,0.15000000596046448
6769,1521050365.025643,0.14499999582767487
6769,1521050365.2251108,0.14000000059604645
6769,1521050365.2384496,0.13500000536441803
6769,1521050365.2590902,0.12999999523162842
6769,1521050365.635451,0.125
6769,1521050365.6527934,0.125
6769,1521050365.8570666,0.125
