817094.4,658567.0,6893145.8,7572801.6,114145.8,59950.4,31219.4,189645.4,43328.8,40499.0,200879.8,30747.7,62803.4,4
1118660.5,922500.6,6875005.5,9133604.6,50411.4,75424.2,41467.6,47427.8,49614.4,55041.8,58117.1,35362.8,85620.5,4
1129829.1,913355.3,6387364.2,8433094.3,51375.2,76450.9,42709.6,49215.3,50484.7,54579.8,61297.8,35924.8,81589.4,4
1104667.1,911252.2,7380124.6,8985208.3,51830.5,76662.6,42101.3,49886.9,50980.8,54162.7,63037.2,36265.6,79086.8,4
1999414.1,919639.0,7710168.3,10392496.7,52118.8,76595.3,42332.4,49502.0,51470.3,54412.1,61881.6,36352.7,78299.6,4
1206420.9,916692.1,7383301.1,10153942.5,52272.6,76597.8,41835.4,48007.0,51308.4,55885.9,58741.2,36570.9,82999.3,4
1265769.6,923093.9,7468699.1,222289768.6,51115.1,75008.8,39433.5,44402.1,49180.8,58973.7,52236.7,36296.5,95113.9,4
1308229.6,915765.6,6568818.7,9744845.5,50046.6,74218.6,36695.4,39104.2,46408.6,64844.9,45488.0,36027.2,115133.2,4
1341068.7,920832.1,7244327.2,9103259.8,47507.1,71497.9,34127.5,33856.5,45499.1,76305.7,39465.9,36312.2,150513.2,4
1372761.1,1488606.4,8224200.0,10030420.7,43278.1,66172.6,33384.0,29599.2,45989.6,97246.3,34568.1,37274.2,178411.6,4
1326596.2,911047.9,6809634.5,10088506.9,38638.8,60704.9,32417.7,26548.0,48299.8,124462.8,30220.3,39475.1,191620.6,4
1310618.1,919093.9,6853594.0,8064649.3,36139.4,58919.3,31518.8,24476.2,52188.6,148470.4,27300.5,43057.9,200437.0,4
1312863.5,918831.7,7471052.9,8490590.5,34217.3,59034.5,31667.4,22634.3,57446.4,159299.2,24743.3,46780.9,199964.6,4
1296592.8,914183.4,6763235.6,12488094.1,31803.5,56951.1,31114.8,21608.0,62237.8,166303.1,23340.6,50772.5,196341.5,4
1285420.2,911971.6,6333189.8,7575172.1,32583.4,58541.3,30560.2,21539.0,63508.2,161443.7,23023.8,52880.1,186341.5,4
1340234.7,922940.6,7314094.6,9279374.2,35893.2,63120.8,29094.2,22176.4,63965.0,151051.2,23475.5,55540.0,173709.6,4
1239189.7,904820.7,7158898.4,8540687.3,38210.4,66500.9,28507.1,22590.9,63871.5,148817.5,23661.4,56597.0,169097.0,4
1203632.9,913781.8,7337453.3,9503841.4,39813.1,68252.4,28858.8,23122.9,60798.9,148753.9,24605.8,52169.3,172930.9,4
1200796.8,910683.1,7089698.4,9908563.0,41966.0,69589.3,28902.2,24277.6,56486.4,148744.4,26779.7,47116.6,180599.5,4
1204416.9,916811.5,6215200.6,7676986.3,43071.7,68103.1,29899.2,25686.3,53263.5,144466.2,28880.6,43536.2,183505.6,4
1208605.5,909591.0,7895742.3,12917136.8,42129.8,65061.4,31473.8,26651.6,51622.9,137345.1,30550.7,41610.8,186167.1,4
1258171.5,915503.8,6447462.1,10007279.0,40048.1,62380.7,32929.0,26830.1,50761.2,135807.1,31034.9,40059.2,187621.1,4
1265664.4,915596.1,6881080.7,9553157.3,39088.2,61166.3,33902.7,26890.9,50554.2,130707.3,31366.8,39357.6,186180.1,4
1287706.1,918273.8,7537419.8,9442652.5,37647.7,59250.9,34240.7,26629.6,50860.6,129230.4,31104.3,39311.0,185698.1,4
1269622.6,913010.9,7905571.8,7768567.2,33668.3,53918.4,36473.2,25216.1,50553.1,146389.6,29449.9,39489.1,203677.8,4
1259784.3,911300.4,6862098.0,8611980.6,33173.6,53317.0,36714.5,24877.6,51103.8,151902.4,29038.6,39771.8,207365.1,4
1266803.2,910598.7,7465629.6,8779609.2,33192.3,53317.8,36575.9,24776.8,51609.7,157344.1,28823.2,40125.4,212371.1,4
1260171.2,925512.5,6969592.3,11608891.5,32598.5,52951.4,36183.3,24395.6,51868.7,163645.9,28190.3,40895.5,216233.2,4
1248751.3,917094.8,7295453.9,8289540.5,32076.1,52969.8,36440.3,23998.3,52342.8,166074.1,27550.2,41193.1,220387.0,4
1252931.4,921715.9,7305121.2,7774232.5,31629.0,52514.2,36770.2,23935.8,52713.3,170551.9,27181.3,41675.3,223611.1,4
1249492.1,917391.4,7018242.5,8658976.1,31577.9,52719.7,36797.7,23745.0,52941.3,174494.4,26928.5,41977.2,224651.2,4
1246045.6,922326.9,7898163.9,9074285.8,31152.1,51902.8,36384.8,23662.1,53395.8,175146.7,26645.8,42676.2,220480.1,4
1254643.6,916621.5,7497894.6,9935144.8,31355.2,52524.9,36923.6,23540.0,53619.3,176483.1,26412.8,43194.0,223042.1,4
1237729.6,917589.5,8353720.8,9690023.6,31011.4,52108.7,36550.7,23411.1,53665.9,175812.8,26206.7,43255.2,222440.3,4
1261779.9,919473.4,6628418.4,8209453.5,30921.3,51898.6,36644.6,23413.9,53821.5,176552.5,26390.6,43233.6,223079.2,4
1246064.4,906011.0,7172711.8,9968772.8,30809.6,51949.1,37089.1,23267.6,53435.8,180603.6,26219.8,43096.3,224545.8,4
1280788.5,925605.9,13630317.8,9642441.0,30223.1,50848.7,37278.9,23254.2,53778.2,185987.6,26015.9,43259.7,229598.0,4
1263888.6,912019.6,221210019.2,8442225.6,30048.6,50671.3,37465.7,23264.7,53610.2,187671.1,26112.4,43025.5,231002.2,4
1264110.6,916038.2,7305464.5,9950836.3,30274.3,50871.8,38072.2,23226.3,53302.3,186478.3,26319.4,42811.2,233717.0,4
1260968.1,910310.5,7014083.2,28053135.7,29744.6,50283.1,38413.6,23097.4,53622.6,189404.9,26140.6,42458.2,232337.1,4
1256527.6,917830.8,7924913.4,8280235.6,29206.3,49591.7,38523.1,22886.3,54332.4,191483.8,25805.0,42560.9,233447.0,4
1246805.1,906539.9,6841059.8,7980127.5,29018.3,49647.0,38840.4,22590.8,54435.9,190754.3,25590.2,42970.7,234648.1,4
1266210.8,907990.5,7280927.0,9527167.4,28336.0,49116.3,38914.7,22429.4,55766.4,196050.4,25060.4,43953.7,235693.6,4
